name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
STARLINK-3872,52453,26,217.01608477,53.1611,122.8702,0.0001536,97.2641,262.8525000000001,905.3003130000001,3.0443e-05,U,active,1 52453U 22049C   26217.01608477  .00000196  00000+0  30443-4 0  9990,2 52453  53.1611 122.8702 0001536  97.2641 262.8525 15.08833855234504,6917.899171834506,95.43794336454626,546.899171834506
STARLINK-3888,52454,26,217.01976808,53.1602,122.8506,0.0001392,86.8688,273.2462,905.2983192,-3.5053000000000005e-05,U,active,1 52454U 22049D   26217.01976808 -.00000846  00000+0 -35053-4 0  9993,2 52454  53.1602 122.8506 0001392  86.8688 273.2462 15.08830532234507,6917.909329003704,95.43815355401357,546.9093290037044
STARLINK-3890,52455,26,217.01336838,53.1617,122.88149999999999,0.000163,74.6923,285.4248,905.2937676000001,-0.00011436000000000001,U,active,1 52455U 22049E   26217.01336838 -.00002107  00000+0 -11436-3 0  9997,2 52455  53.1617 122.8815 0001630  74.6923 285.4248 15.08822946234506,6917.9325167105335,95.4386333941663,546.9325167105335
STARLINK-3896,52456,26,217.009676,53.16,122.89880000000001,0.0001224,80.3365,279.7765,905.3074296,6.3612e-05,U,active,1 52456U 22049F   26217.00967600  .00000725  00000+0  63612-4 0  9990,2 52456  53.1600 122.8988 0001224  80.3365 279.7765 15.08845716234503,6917.862917493981,95.43719312916153,546.8629174939806
STARLINK-3899,52457,26,217.00504855,53.1607,122.90869999999998,0.0001506,94.0385,266.0779,905.2995936000001,9.416200000000001e-06,U,active,1 52457U 22049G   26217.00504855 -.00000138  00000+0  94162-5 0  9994,2 52457  53.1607 122.9087 0001506  94.0385 266.0779 15.08832656234502,6917.902836725141,95.43801920469568,546.9028367251412
STARLINK-3898,52458,26,217.00232573,53.1613,122.9306,0.000151,84.2265,275.8898,905.300145,1.7385e-05,U,active,1 52458U 22049H   26217.00232573 -.00000011  00000+0  17385-4 0  9991,2 52458  53.1613 122.9306 0001510  84.2265 275.8898 15.08833575234508,6917.900027688431,95.43796107532933,546.9000276884308
STARLINK-3856,52459,26,217.2500463,53.15870000000001,109.8684,0.000139,72.098,199.3141,920.0347505999999,0.0015903,U,active,1 52459U 22049J   26217.25004630  .00052031  00000+0  15903-2 0  9990,2 52459  53.1587 109.8684 0001390  72.0980 199.3141 15.33391251  5849,6843.840098357764,93.90949629201974,472.84009835776396
STARLINK-3900,52461,26,217.2500463,53.1603,99.9338,0.0001368,83.461,170.64480000000003,919.3140618,0.00098571,U,active,1 52461U 22049L   26217.25004630  .00030822  00000+0  98571-3 0  9990,2 52461  53.1603  99.9338 0001368  83.4610 170.6448 15.32190103  5852,6847.416413134589,93.98311587971405,476.41641313458877
STARLINK-3903,52462,26,217.2500463,53.15870000000001,109.9855,8.7e-05,17.4743,234.43520000000004,917.4884531999999,0.0015539,U,active,1 52462U 22049M   26217.25004630  .00044463  00000+0  15539-2 0  9999,2 52462  53.1587 109.9855 0000870  17.4743 234.4352 15.29147422  5609,6856.496680236166,94.17012246710638,485.49668023616596
STARLINK-3885,52463,26,217.2500463,53.1614,100.0405,0.0001831,82.8377,136.3742,918.748344,0.0011175,U,active,1 52463U 22049N   26217.25004630  .00033985  00000+0  11175-2 0  9999,2 52463  53.1614 100.0405 0001831  82.8377 136.3742 15.31247240  5606,6850.2269817703545,94.04098583060956,479.22698177035454
STARLINK-3904,52464,26,217.2500463,53.1585,110.065,0.0001511,79.0346,113.62490000000001,919.4482518,0.0015528,U,active,1 52464U 22049P   26217.25004630  .00049233  00000+0  15528-2 0  9999,2 52464  53.1585 110.0650 0001511  79.0346 113.6249 15.32413753  5858,6846.750160550538,93.96939939888415,475.75016055053766
STARLINK-3863,52465,26,217.2500463,53.1588,100.5604,0.0001239,95.3484,235.1643,916.8960371999999,0.00091381,U,active,1 52465U 22049Q   26217.25004630  .00025154  00000+0  91381-3 0  9998,2 52465  53.1588 100.5604 0001239  95.3484 235.1643 15.28160062  5592,6859.449731176404,94.23096675588948,488.4497311764044
STARLINK-3873,52467,26,217.2500463,53.1593,109.8086,0.0001353,85.3246,276.2164,921.1754292,0.0018039,U,active,1 52467U 22049S   26217.25004630  .00062851  00000+0  18039-2 0  9993,2 52467  53.1593 109.8086 0001353  85.3246 276.2164 15.35292382  5658,6838.189177646226,93.79320948131951,467.1891776462262
STARLINK-3864,52468,26,217.2500463,53.1593,110.0264,0.0001415,120.68859999999998,210.7164,917.8107702000001,0.0016209000000000002,U,active,1 52468U 22049T   26217.25004630  .00047191  00000+0  16209-2 0  9991,2 52468  53.1593 110.0264 0001415 120.6886 210.7164 15.29684617  5857,6854.891342199322,94.13705178156994,483.891342199322
STARLINK-3828,52469,26,217.2500463,53.1602,109.7575,0.0001328,55.3269,18.375,919.5638916000001,0.0017859,U,active,1 52469U 22049U   26217.25004630  .00057081  00000+0  17859-2 0  9993,2 52469  53.1602 109.7575 0001328  55.3269  18.3750 15.32606486  5801,6846.176139595644,93.95758227268783,475.1761395956437
STARLINK-3859,52470,26,217.2500463,53.1586,109.5939,0.0001136,97.73340000000002,134.5318,921.2111610000001,0.0011359,U,active,1 52470U 22049V   26217.25004630  .00039389  00000+0  11359-2 0  9995,2 52470  53.1586 109.5939 0001136  97.7334 134.5318 15.35351935  5840,6838.012350734001,93.78957144441284,467.0123507340013
STARLINK-3862,52471,26,217.12935963,53.1605,105.6926,0.0001169,93.7221,266.3914,919.0189770000001,-8.819700000000001e-06,U,active,1 52471U 22049W   26217.12935963 -.00000639  00000+0 -88197-5 0  9999,2 52471  53.1605 105.6926 0001169  93.7221 266.3914 15.31698295234752,6848.882077746641,94.01329261125801,477.8820777466408
STARLINK-3881,52472,26,217.2500463,53.1602,109.7993,0.0001261,66.8901,80.323,919.5503880000001,0.0017041,U,active,1 52472U 22049X   26217.25004630  .00054394  00000+0  17041-2 0  9994,2 52472  53.1602 109.7993 0001261  66.8901  80.3230 15.32583980  5844,6846.243163508678,93.9589620400443,475.24316350867775
STARLINK-3879,52473,26,217.2500463,53.1608,109.8124,0.0001578,84.9542,15.775900000000002,917.680497,0.0018403,U,active,1 52473U 22049Y   26217.25004630  .00053312  00000+0  18403-2 0  9997,2 52473  53.1608 109.8124 0001578  84.9542  15.7759 15.29467495  5858,6855.540070165526,94.1504154032381,484.54007016552623
STARLINK-3882,52475,26,217.2500463,53.1595,109.7043,8.92e-05,89.4256,100.5846,921.236364,0.00018242,U,active,1 52475U 22049AA  26217.25004630  .00005987  00000+0  18242-3 0  9996,2 52475  53.1595 109.7043 0000892  89.4256 100.5846 15.35393940  5641,6837.88763485013,93.78700556809544,466.88763485012987
STARLINK-3835,52476,26,217.2500463,53.15870000000001,100.6264,8.18e-05,84.2515,270.7421,918.1170396000001,0.0010365,U,active,1 52476U 22049AB  26217.25004630  .00030460  00000+0  10365-2 0  9998,2 52476  53.1587 100.6264 0000818  84.2515 270.7421 15.30195066  5842,6853.36680149355,94.10564914212055,482.36680149355016
STARLINK-3860,52477,26,217.2500463,53.1595,99.6275,0.000126,88.5227,22.5632,921.2282328,0.00070339,U,active,1 52477U 22049AC  26217.25004630  .00024218  00000+0  70339-3 0  9991,2 52477  53.1595  99.6275 0001260  88.5227  22.5632 15.35380388  5654,6837.9278710971785,93.78783337696248,466.92787109717847
STARLINK-3825,52478,26,217.2500463,53.15870000000001,110.5568,0.0001495,70.6127,85.8904,916.7166588,0.0017818999999999999,U,active,1 52478U 22049AD  26217.25004630  .00049091  00000+0  17819-2 0  9991,2 52478  53.1587 110.5568 0001495  70.6127  85.8904 15.27861098  5540,6860.344516554734,94.24940538671926,489.3445165547337
STARLINK-3878,52479,26,217.0915337,53.1605,102.5292,0.0001283,91.2483,268.8655,905.3027172000001,-8.7905e-05,U,active,1 52479U 22049AE  26217.09153370 -.00001687  00000+0 -87905-4 0  9996,2 52479  53.1605 102.5292 0001283  91.2483 268.8655 15.08837862236033,6917.8869239825,95.43768991131003,546.8869239824999
STARLINK-3839,52480,26,217.2500463,53.1598,109.86990000000002,0.0001975,73.8935,98.1763,921.0971058000002,0.00174,U,active,1 52480U 22049AF  26217.25004630  .00060338  00000+0  17400-2 0  9997,2 52480  53.1598 109.8699 0001975  73.8935  98.1763 15.35161843  5647,6838.57681874125,93.80118497382428,467.57681874124955
STARLINK-3813,52482,26,217.2500463,53.1592,99.7573,0.0001989,82.3367,79.7803,919.8791928,0.0013142000000000002,U,active,1 52482U 22049AH  26217.25004630  .00042527  00000+0  13142-2 0  9998,2 52482  53.1592  99.7573 0001989  82.3367  79.7803 15.33131988  5847,6844.61163641356,93.92537702370345,473.6116364135596
STARLINK-3875,52483,26,217.2500463,53.1586,99.8693,0.0001,61.940000000000005,344.9119,919.7742401999999,0.0012726999999999999,U,active,1 52483U 22049AJ  26217.25004630  .00040935  00000+0  12727-2 0  9998,2 52483  53.1586  99.8693 0001000  61.9400 344.9119 15.32957067  5851,6845.132304852177,93.93609455860906,474.1323048521772
STARLINK-3887,52484,26,217.2500463,53.1593,109.92380000000001,0.0001478,61.73680000000001,102.6413,918.0772998,0.0016569999999999998,U,active,1 52484U 22049AK  26217.25004630  .00048931  00000+0  16570-2 0  9993,2 52484  53.1593 109.9238 0001478  61.7368 102.6413 15.30128833  5695,6853.564569489255,94.10972258961412,482.5645694892546
STARLINK-3913,52485,26,217.2500463,53.1598,99.7079,8.46e-05,86.6828,81.8552,920.1336545999999,-0.00016736000000000002,U,active,1 52485U 22049AL  26217.25004630 -.00005873  00000+0 -16736-3 0  9999,2 52485  53.1598  99.7079 0000846  86.6828  81.8552 15.33556091  5859,6843.349665774409,93.8994020793205,472.349665774409
STARLINK-3918,52486,26,217.2500463,53.1592,109.7283,0.0001289,72.934,230.92020000000002,921.1656492000001,0.0015722,U,active,1 52486U 22049AM  26217.25004630  .00054642  00000+0  15722-2 0  9999,2 52486  53.1592 109.7283 0001289  72.9340 230.9202 15.35276082  5841,6838.237578185895,93.79420528222623,467.23757818589456
STARLINK-3902,52487,26,217.2500463,53.1721,99.8025,0.0001484,109.8872,5.0442,921.2329728,-0.00023598,U,active,1 52487U 22049AN  26217.25004630 -.00008600  00000+0 -23598-3 0  9996,2 52487  53.1721  99.8025 0001484 109.8872   5.0442 15.35388288  5643,6837.904415715923,93.78735081246106,466.9044157159233
STARLINK-3892,52488,26,217.2500463,53.1591,109.7325,0.0001379,74.9415,247.35220000000004,920.1308909999999,0.00015605,U,active,1 52488U 22049AP  26217.25004630  .00004763  00000+0  15605-3 0  9991,2 52488  53.1591 109.7325 0001379  74.9415 247.3522 15.33551485  5842,6843.36336836959,93.89968410483462,472.3633683695898
STARLINK-3923,52489,26,217.00370083,53.1599,110.8834,0.0001066,68.3311,291.7804,920.1199326,0.0005791699999999999,U,active,1 52489U 22049AQ  26217.00370083  .00018713  00000+0  57917-3 0  9995,2 52489  53.1599 110.8834 0001066  68.3311 291.7804 15.33533221234673,6843.4177034344175,93.90080242676399,472.4177034344175
STARLINK-3914,52490,26,217.00690956,53.1611,102.9121,0.0001335,90.1753,269.9391,905.2862964000001,-1.4303e-05,U,active,1 52490U 22049AR  26217.00690956 -.00000515  00000+0 -14303-4 0  9997,2 52490  53.1611 102.9121 0001335  90.1753 269.9391 15.08810494234785,6917.9705784717935,95.43942103573413,546.9705784717935
STARLINK-3908,52491,26,216.9480092,53.1605,103.1765,0.0001371,76.6589,283.4555,905.3016420000001,0.00013624,U,active,1 52491U 22049AS  26216.94800920  .00001881  00000+0  13624-3 0  9993,2 52491  53.1605 103.1765 0001371  76.6589 283.4555 15.08836070234772,6917.892401427956,95.43780325983325,546.8924014279564
STARLINK-3916,52492,26,217.2500463,53.1595,99.6115,8.78e-05,74.6257,264.6968,920.6024796000002,0.0011309,U,active,1 52492U 22049AT  26217.25004630  .00037951  00000+0  11309-2 0  9997,2 52492  53.1595  99.6115 0000878  74.6257 264.6968 15.34337466  5645,6841.026110746142,93.85158297372892,470.02611074614197
STARLINK-3883,52493,26,217.2500463,53.159,100.0309,0.0001509,53.750600000000006,8.9953,918.3214205999999,0.0012569,U,active,1 52493U 22049AU  26217.25004630  .00037443  00000+0  12569-2 0  9993,2 52493  53.1590 100.0309 0001509  53.7506   8.9953 15.30535701  5595,6852.349909956176,94.08470505190783,481.3499099561759
STARLINK-3857,52494,26,216.69491952,53.1595,97.0081,0.000104,92.6543,267.4579,921.2333298,7.275800000000001e-05,U,active,1 52494U 22049AV  26216.69491952  .00002157  00000+0  72758-4 0  9990,2 52494  53.1595  97.0081 0001040  92.6543 267.4579 15.35388883234846,6837.902649147884,93.78731446761427,466.9026491478844
STARLINK-3871,52496,26,217.00002315,53.1591,95.0417,0.000141,89.021,195.5134,921.2353128,0.00050856,U,active,1 52496U 22049AX  26217.00002315  .00017395  00000+0  50856-3 0  9993,2 52496  53.1591  95.0417 0001410  89.0210 195.5134 15.35392188  5811,6837.892836551234,93.78711258624693,466.8928365512338
STARLINK-3884,52497,26,217.2500463,53.1608,99.9334,0.0001359,72.5575,122.0999,917.7115242,0.0011533000000000001,U,active,1 52497U 22049AY  26217.25004630  .00033240  00000+0  11533-2 0  9998,2 52497  53.1608  99.9334 0001359  72.5575 122.0999 15.29519207  5792,6855.385548542366,94.14723224198126,484.38554854236645
STARLINK-3925,52498,26,217.03724862,53.1608,92.775,0.0001318,86.8593,273.25500000000005,905.2993488,4.7023e-05,U,active,1 52498U 22049AZ  26217.03724862  .00000460  00000+0  47023-4 0  9994,2 52498  53.1608  92.7750 0001318  86.8593 273.2550 15.08832248234920,6917.904083828316,95.43804501187995,546.9040838283163
STARLINK-3866,52500,26,217.03357425,53.1615,92.7917,0.0001512,78.708,281.40810000000005,905.3041248000001,9.0634e-06,U,active,1 52500U 22049BB  26217.03357425 -.00000144  00000+0  90634-5 0  9992,2 52500  53.1615  92.7917 0001512  78.7080 281.4081 15.08840208234929,6917.879753191388,95.43754152129542,546.8797531913879
STARLINK-3907,52501,26,217.2500463,53.1611,99.9986,0.0001579,86.1469,110.54550000000002,919.0111373999999,0.0020229000000000002,U,active,1 52501U 22049BC  26217.25004630  .00062909  00000+0  20229-2 0  9990,2 52501  53.1611  99.9986 0001579  86.1469 110.5455 15.31685229  5758,6848.921027161881,94.01409458914355,477.9210271618813
STARLINK-3912,52502,26,217.02992342,53.1605,92.83760000000001,0.0001454,95.5026,264.6131,905.2837320000001,-0.00012528,U,active,1 52502U 22049BD  26217.02992342 -.00002280  00000+0 -12528-3 0  9994,2 52502  53.1605  92.8376 0001454  95.5026 264.6131 15.08806220234927,6917.983642836588,95.43969138727437,546.9836428365879
STARLINK-3861,52503,26,217.2500463,53.1593,91.3494,7.69e-05,119.3515,239.30039999999997,911.2299012,0.0005119899999999999,U,active,1 52503U 22049BE  26217.25004630  .00010455  00000+0  51199-3 0  9992,2 52503  53.1593  91.3494 0000769 119.3515 239.3004 15.18716502  5798,6887.855593353902,94.81690612459019,516.8555933539019
STARLINK-3958,52535,26,217.11046688,53.1619,178.488,0.0001069,75.7427,284.3694,920.1343944,5.5164e-05,U,active,1 52535U 22051C   26217.11046688  .00001442  00000+0  55164-4 0  9997,2 52535  53.1619 178.4880 0001069  75.7427 284.3694 15.33557324233902,6843.34599767926,93.89932658298203,472.3459976792601
STARLINK-3964,52536,26,217.08327285,53.1619,178.3595,0.0001415,56.8687,303.2451,920.6290416,-9.4695e-06,U,active,1 52536U 22051D   26217.08327285 -.00000696  00000+0 -94695-5 0  9994,2 52536  53.1619 178.3595 0001415  56.8687 303.2451 15.34381736233903,6840.894525202531,93.84887516674664,469.89452520253144
STARLINK-3897,52537,26,217.09941277,53.1626,179.20170000000002,0.0001211,87.7096,272.4046,921.2392554,1.9189000000000002e-05,U,active,1 52537U 22051E   26217.09941277  .00000289  00000+0  19189-4 0  9999,2 52537  53.1626 179.2017 0001211  87.7096 272.4046 15.35398759233891,6837.873327254115,93.78671120835523,466.8733272541149
STARLINK-3933,52538,26,217.10165777,53.1606,174.369,0.0001148,83.3048,276.8085,920.633607,1.6164e-05,U,active,1 52538U 22051F   26217.10165777  .00000170  00000+0  16164-4 0  9994,2 52538  53.1606 174.3690 0001148  83.3048 276.8085 15.34389345233960,6840.8719092958045,93.84840977242318,469.87190929580447
STARLINK-3757,52539,26,217.10081007,53.1616,178.5423,0.0001081,113.7156,246.39600000000002,920.1270966,-1.5775e-07,U,active,1 52539U 22051G   26217.10081007 -.00000378  00000+0 -15775-6 0  9999,2 52539  53.1616 178.5423 0001081 113.7156 246.3960 15.33545161233903,6843.382182031465,93.90007132629856,472.38218203146516
STARLINK-3940,52540,26,217.20709951,53.1621,178.6462,0.0001036,95.347,264.7651,921.2385696000001,3.0201e-05,U,active,1 52540U 22051H   26217.20709951  .00000673  00000+0  30201-4 0  9992,2 52540  53.1621 178.6462 0001036  95.3470 264.7651 15.35397616233913,6837.87672081079,93.78678102623809,466.8767208107902
STARLINK-3845,52541,26,217.09577653,53.1603,183.3107,0.0001579,80.7946,279.3235,921.2348226,-2.9015999999999998e-05,U,active,1 52541U 22051J   26217.09577653 -.00001392  00000+0 -29016-4 0  9995,2 52541  53.1603 183.3107 0001579  80.7946 279.3235 15.35391371233834,6837.8952622337265,93.7871624914844,466.8952622337265
STARLINK-3937,52542,26,217.11855271,53.1609,174.6356,0.0001359,96.4119,263.7039,921.2397006,1.8447e-05,U,active,1 52542U 22051K   26217.11855271  .00000263  00000+0  18447-4 0  9994,2 52542  53.1609 174.6356 0001359  96.4119 263.7039 15.35399501233968,6837.871124265072,93.78666588481587,466.87112426507156
STARLINK-3926,52543,26,217.07983942,53.1612,179.1966,0.0001127,93.4815,266.6317,921.2364216,2.8238999999999998e-06,U,active,1 52543U 22051L   26217.07983942 -.00000282  00000+0  28239-5 0  9990,2 52543  53.1612 179.1966 0001127  93.4815 266.6317 15.35394036233894,6837.887349825698,93.7869997040942,466.88734982569804
STARLINK-3944,52544,26,217.08922717,53.1607,187.5507,0.0001403,101.9265,258.1884,905.2916550000001,-7.9118e-05,U,active,1 52544U 22051M   26217.08922717 -.00001546  00000+0 -79118-4 0  9991,2 52544  53.1607 187.5507 0001403 101.9265 258.1884 15.08819425233770,6917.943279222608,95.43885611096238,546.943279222608
STARLINK-3948,52546,26,217.186143,53.1591,174.4164,0.000101,98.0389,262.0728,921.2442132,0.00018187000000000002,U,active,1 52546U 22051P   26217.18614300  .00005970  00000+0  18187-3 0  9991,2 52546  53.1591 174.4164 0001010  98.0389 262.0728 15.35407022233974,6837.848794606996,93.78620648251797,466.8487946069963
STARLINK-3931,52548,26,217.11193528,53.1595,178.3434,0.0001177,100.569,259.5445,920.1297636,5.5425000000000006e-05,U,active,1 52548U 22051R   26217.11193528  .00001451  00000+0  55425-4 0  9997,2 52548  53.1595 178.3434 0001177 100.5690 259.5445 15.33549606233915,6843.368958310335,93.89979915654584,472.3689583103351
STARLINK-3935,52549,26,217.19072636,53.1617,178.628,0.0001254,95.3472,264.7674,921.2410008,5.258600000000001e-06,U,active,1 52549U 22051S   26217.19072636 -.00000197  00000+0  52586-5 0  9995,2 52549  53.1617 178.6280 0001254  95.3472 264.7674 15.35401668233917,6837.8646904783855,93.78653351834186,466.86469047838546
STARLINK-3965,52550,26,217.18781364,53.1609,178.0234,0.00012,84.6276,275.4864,921.2390640000001,2.6582e-05,U,active,1 52550U 22051T   26217.18781364  .00000547  00000+0  26582-4 0  9995,2 52550  53.1609 178.0234 0001200  84.6276 275.4864 15.35398440233921,6837.8742743618095,93.78673069382563,466.8742743618095
STARLINK-3969,52551,26,217.13433826,53.1611,178.3224,0.0001347,94.2533,265.8623,920.1276492000001,2.4024000000000002e-05,U,active,1 52551U 22051U   26217.13433826  .00000417  00000+0  24024-4 0  9993,2 52551  53.1611 178.3224 0001347  94.2533 265.8623 15.33546082233912,6843.3794420831,93.90001493284112,472.3794420831
